id,order_line_id,supplier_tpartner_id,product_id,company_id,order_type,ship_to_site_id,order_id,planned_delivery_date,supplier_description,units_shipped,actual_delivery_date,package_id,transportation_mode,shipment_status,carrier_id,uom,creation_date
OLS_32911390-9aa9-11ee-9e54-acde48001122,OLS_32911390-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_178,2023-05-25T19:49:58Z,Mark LLC,1.0,2023-07-25T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-05-15T19:49:58Z
OLS_329113b8-9aa9-11ee-9e54-acde48001122,OLS_329113b8-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_179,2023-06-11T13:49:58Z,Mark LLC,0.0,2023-07-28T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-06-01T13:49:58Z
OLS_329113e0-9aa9-11ee-9e54-acde48001122,OLS_329113e0-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_180,2023-06-28T07:49:58Z,Mark LLC,8.0,2023-08-26T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-06-18T07:49:58Z
OLS_329113fe-9aa9-11ee-9e54-acde48001122,OLS_329113fe-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_181,2023-07-15T01:49:58Z,Mark LLC,3.0,2023-08-19T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-07-05T01:49:58Z
OLS_32911426-9aa9-11ee-9e54-acde48001122,OLS_32911426-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_182,2023-07-31T19:49:58Z,Mark LLC,9.0,2023-08-23T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-07-21T19:49:58Z
OLS_3291144e-9aa9-11ee-9e54-acde48001122,OLS_3291144e-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_183,2023-08-17T13:49:58Z,Mark LLC,2.0,2023-10-08T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-08-07T13:49:58Z
OLS_3291146c-9aa9-11ee-9e54-acde48001122,OLS_3291146c-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_184,2023-09-03T08:49:58Z,Mark LLC,4.0,2023-09-26T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-08-24T07:49:58Z
OLS_32911494-9aa9-11ee-9e54-acde48001122,OLS_32911494-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_185,2023-09-20T02:49:58Z,Mark LLC,1.0,2023-10-15T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-09-10T02:49:58Z
OLS_329114bc-9aa9-11ee-9e54-acde48001122,OLS_329114bc-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_186,2023-10-06T20:49:58Z,Mark LLC,3.0,2023-11-15T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-09-26T20:49:58Z
OLS_329114da-9aa9-11ee-9e54-acde48001122,OLS_329114da-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_187,2023-10-23T14:49:58Z,Mark LLC,1.0,2023-11-20T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-10-13T14:49:58Z
OLS_32911502-9aa9-11ee-9e54-acde48001122,OLS_32911502-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_188,2023-11-09T08:49:58Z,Mark LLC,8.0,2023-12-18T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-10-30T08:49:58Z
OLS_3291152a-9aa9-11ee-9e54-acde48001122,OLS_3291152a-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_189,2023-11-26T02:49:58Z,Mark LLC,2.0,2023-12-31T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-11-16T02:49:58Z
OLS_32911548-9aa9-11ee-9e54-acde48001122,OLS_32911548-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_190,2023-12-12T20:49:58Z,Mark LLC,11.0,2024-01-28T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-12-02T20:49:58Z
OLS_32911570-9aa9-11ee-9e54-acde48001122,OLS_32911570-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_191,2023-12-29T14:49:58Z,Mark LLC,0.0,2024-02-03T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-12-19T14:49:58Z
OLS_32911598-9aa9-11ee-9e54-acde48001122,OLS_32911598-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_192,2024-01-15T08:49:58Z,Mark LLC,0.0,2024-02-16T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-01-05T08:49:58Z
OLS_329115b6-9aa9-11ee-9e54-acde48001122,OLS_329115b6-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_193,2024-02-01T02:49:58Z,Mark LLC,1.0,2024-03-13T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-01-22T02:49:58Z
OLS_329115e8-9aa9-11ee-9e54-acde48001122,OLS_329115e8-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_194,2024-02-17T20:49:58Z,Mark LLC,8.0,2024-03-28T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-02-07T20:49:58Z
OLS_32911606-9aa9-11ee-9e54-acde48001122,OLS_32911606-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,cdef7890,Order_195,2024-03-05T14:49:58Z,Mark LLC,1.0,2024-03-28T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-02-24T14:49:58Z
OLS_3291162e-9aa9-11ee-9e54-acde48001122,OLS_3291162e-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_196,2021-03-29T14:49:58Z,Mark LLC,8.0,2021-05-05T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-03-19T14:49:58Z
OLS_32911656-9aa9-11ee-9e54-acde48001122,OLS_32911656-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_197,2021-04-15T07:49:58Z,Mark LLC,1.0,2021-05-14T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-04-05T07:49:58Z
OLS_32911674-9aa9-11ee-9e54-acde48001122,OLS_32911674-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_198,2021-05-02T01:49:58Z,Mark LLC,5.0,2021-05-25T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-04-22T01:49:58Z
OLS_3291169c-9aa9-11ee-9e54-acde48001122,OLS_3291169c-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_199,2021-05-18T19:49:58Z,Mark LLC,0.0,2021-06-23T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-05-08T19:49:58Z
OLS_329116c4-9aa9-11ee-9e54-acde48001122,OLS_329116c4-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_200,2021-06-04T13:49:58Z,Mark LLC,2.0,2021-07-18T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-05-25T13:49:58Z
OLS_329116ec-9aa9-11ee-9e54-acde48001122,OLS_329116ec-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_201,2021-06-21T07:49:58Z,Mark LLC,1.0,2021-07-20T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-06-11T07:49:58Z
OLS_32911714-9aa9-11ee-9e54-acde48001122,OLS_32911714-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_202,2021-07-08T01:49:58Z,Mark LLC,1.0,2021-08-07T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-06-28T01:49:58Z
OLS_32911732-9aa9-11ee-9e54-acde48001122,OLS_32911732-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_203,2021-07-24T19:49:58Z,Mark LLC,4.0,2021-08-25T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-07-14T19:49:58Z
OLS_3291175a-9aa9-11ee-9e54-acde48001122,OLS_3291175a-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_204,2021-08-10T13:49:58Z,Mark LLC,1.0,2021-09-01T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-07-31T13:49:58Z
OLS_32911782-9aa9-11ee-9e54-acde48001122,OLS_32911782-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_205,2021-08-27T07:49:58Z,Mark LLC,3.0,2021-09-20T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-08-17T07:49:58Z
OLS_329117aa-9aa9-11ee-9e54-acde48001122,OLS_329117aa-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_206,2021-09-13T02:49:58Z,Mark LLC,2.0,2021-10-16T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-09-03T01:49:58Z
OLS_329117d2-9aa9-11ee-9e54-acde48001122,OLS_329117d2-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_207,2021-09-29T20:49:58Z,Mark LLC,6.0,2021-11-18T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-09-19T20:49:58Z
OLS_329117f0-9aa9-11ee-9e54-acde48001122,OLS_329117f0-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_208,2021-10-16T14:49:58Z,Mark LLC,4.0,2021-12-01T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-10-06T14:49:58Z
OLS_32911818-9aa9-11ee-9e54-acde48001122,OLS_32911818-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_209,2021-11-02T08:49:58Z,Mark LLC,0.0,2021-12-26T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-10-23T08:49:58Z
OLS_32911840-9aa9-11ee-9e54-acde48001122,OLS_32911840-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_210,2021-11-19T02:49:58Z,Mark LLC,2.0,2021-12-09T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-11-09T02:49:58Z
OLS_32911868-9aa9-11ee-9e54-acde48001122,OLS_32911868-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_211,2021-12-05T20:49:58Z,Mark LLC,2.0,2021-12-30T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-11-25T20:49:58Z
OLS_32911890-9aa9-11ee-9e54-acde48001122,OLS_32911890-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_212,2021-12-22T14:49:58Z,Mark LLC,0.0,2022-01-14T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-12-12T14:49:58Z
OLS_329118ae-9aa9-11ee-9e54-acde48001122,OLS_329118ae-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_213,2022-01-08T08:49:58Z,Mark LLC,2.0,2022-02-15T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-12-29T08:49:58Z
OLS_329118d6-9aa9-11ee-9e54-acde48001122,OLS_329118d6-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_214,2022-01-25T02:49:58Z,Mark LLC,2.0,2022-03-14T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-01-15T02:49:58Z
OLS_329118fe-9aa9-11ee-9e54-acde48001122,OLS_329118fe-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_215,2022-02-10T20:49:58Z,Mark LLC,2.0,2022-03-17T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-01-31T20:49:58Z
OLS_32911926-9aa9-11ee-9e54-acde48001122,OLS_32911926-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_216,2022-02-27T14:49:58Z,Mark LLC,0.0,2022-04-11T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-02-17T14:49:58Z
OLS_32911944-9aa9-11ee-9e54-acde48001122,OLS_32911944-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_217,2022-03-16T08:49:58Z,Mark LLC,10.0,2022-05-12T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-03-06T08:49:58Z
OLS_3291196c-9aa9-11ee-9e54-acde48001122,OLS_3291196c-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_218,2022-04-02T02:49:58Z,Mark LLC,3.0,2022-05-03T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-03-23T02:49:58Z
OLS_3291198a-9aa9-11ee-9e54-acde48001122,OLS_3291198a-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_219,2022-04-18T19:49:58Z,Mark LLC,4.0,2022-05-29T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-04-08T19:49:58Z
OLS_329119b2-9aa9-11ee-9e54-acde48001122,OLS_329119b2-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_220,2022-05-05T13:49:58Z,Mark LLC,4.0,2022-06-17T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-04-25T13:49:58Z
OLS_329119d0-9aa9-11ee-9e54-acde48001122,OLS_329119d0-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_221,2022-05-22T07:49:58Z,Mark LLC,17.0,2022-06-01T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-05-12T07:49:58Z
OLS_329119f8-9aa9-11ee-9e54-acde48001122,OLS_329119f8-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_222,2022-06-08T01:49:58Z,Mark LLC,3.0,2022-07-11T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-05-29T01:49:58Z
OLS_32911a20-9aa9-11ee-9e54-acde48001122,OLS_32911a20-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_223,2022-06-24T19:49:58Z,Mark LLC,3.0,2022-08-01T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-06-14T19:49:58Z
OLS_32911a3e-9aa9-11ee-9e54-acde48001122,OLS_32911a3e-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_224,2022-07-11T13:49:58Z,Mark LLC,2.0,2022-08-15T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-07-01T13:49:58Z
OLS_32911a66-9aa9-11ee-9e54-acde48001122,OLS_32911a66-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_225,2022-07-28T07:49:58Z,Mark LLC,5.0,2022-09-06T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-07-18T07:49:58Z
OLS_32911a8e-9aa9-11ee-9e54-acde48001122,OLS_32911a8e-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_226,2022-08-14T01:49:58Z,Mark LLC,12.0,2022-10-03T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-08-04T01:49:58Z
OLS_32911aac-9aa9-11ee-9e54-acde48001122,OLS_32911aac-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_227,2022-08-30T19:49:58Z,Mark LLC,13.0,2022-10-08T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-08-20T19:49:58Z
OLS_32911ad4-9aa9-11ee-9e54-acde48001122,OLS_32911ad4-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_228,2022-09-16T14:49:58Z,Mark LLC,0.0,2022-10-18T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-09-06T13:49:58Z
OLS_32911afc-9aa9-11ee-9e54-acde48001122,OLS_32911afc-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_229,2022-10-03T08:49:58Z,Mark LLC,3.0,2022-11-30T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-09-23T08:49:58Z
OLS_32911b24-9aa9-11ee-9e54-acde48001122,OLS_32911b24-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_230,2022-10-20T02:49:58Z,Mark LLC,0.0,2022-11-08T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-10-10T02:49:58Z
OLS_32911b42-9aa9-11ee-9e54-acde48001122,OLS_32911b42-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_231,2022-11-05T20:49:58Z,Mark LLC,7.0,2022-12-10T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-10-26T20:49:58Z
OLS_32911b6a-9aa9-11ee-9e54-acde48001122,OLS_32911b6a-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_232,2022-11-22T14:49:58Z,Mark LLC,2.0,2023-01-23T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-11-12T14:49:58Z
OLS_32911b92-9aa9-11ee-9e54-acde48001122,OLS_32911b92-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_233,2022-12-09T08:49:58Z,Mark LLC,0.0,2023-01-22T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-11-29T08:49:58Z
OLS_32911bba-9aa9-11ee-9e54-acde48001122,OLS_32911bba-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_234,2022-12-26T02:49:58Z,Mark LLC,0.0,2023-02-06T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-12-16T02:49:58Z
OLS_32911be2-9aa9-11ee-9e54-acde48001122,OLS_32911be2-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_235,2023-01-11T20:49:58Z,Mark LLC,7.0,2023-02-12T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-01-01T20:49:58Z
OLS_32911c0a-9aa9-11ee-9e54-acde48001122,OLS_32911c0a-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_236,2023-01-28T14:49:58Z,Mark LLC,6.0,2023-02-14T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-01-18T14:49:58Z
OLS_32911c32-9aa9-11ee-9e54-acde48001122,OLS_32911c32-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_237,2023-02-14T08:49:58Z,Mark LLC,5.0,2023-03-13T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-02-04T08:49:58Z
OLS_32911c5a-9aa9-11ee-9e54-acde48001122,OLS_32911c5a-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_238,2023-03-03T02:49:58Z,Mark LLC,1.0,2023-04-07T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-02-21T02:49:58Z
OLS_32911c78-9aa9-11ee-9e54-acde48001122,OLS_32911c78-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_239,2023-03-19T20:49:58Z,Mark LLC,3.0,2023-04-21T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-03-09T20:49:58Z
OLS_32911ca0-9aa9-11ee-9e54-acde48001122,OLS_32911ca0-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_240,2023-04-05T13:49:58Z,Mark LLC,9.0,2023-06-01T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-03-26T14:49:58Z
OLS_32911cc8-9aa9-11ee-9e54-acde48001122,OLS_32911cc8-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_241,2023-04-22T07:49:58Z,Mark LLC,1.0,2023-06-03T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-04-12T07:49:58Z
OLS_32911d86-9aa9-11ee-9e54-acde48001122,OLS_32911d86-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_242,2023-05-09T01:49:58Z,Mark LLC,7.0,2023-06-19T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-04-29T01:49:58Z
OLS_32911da4-9aa9-11ee-9e54-acde48001122,OLS_32911da4-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_243,2023-05-25T19:49:58Z,Mark LLC,6.0,2023-07-08T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-05-15T19:49:58Z
OLS_32911eee-9aa9-11ee-9e54-acde48001122,OLS_32911eee-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_244,2023-06-11T13:49:58Z,Mark LLC,2.0,2023-07-01T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-06-01T13:49:58Z
OLS_32911f16-9aa9-11ee-9e54-acde48001122,OLS_32911f16-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_245,2023-06-28T07:49:58Z,Mark LLC,4.0,2023-07-23T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-06-18T07:49:58Z
OLS_32911f3e-9aa9-11ee-9e54-acde48001122,OLS_32911f3e-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_246,2023-07-15T01:49:58Z,Mark LLC,1.0,2023-09-09T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-07-05T01:49:58Z
OLS_32911f5c-9aa9-11ee-9e54-acde48001122,OLS_32911f5c-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_247,2023-07-31T19:49:58Z,Mark LLC,2.0,2023-09-16T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-07-21T19:49:58Z
OLS_32911f84-9aa9-11ee-9e54-acde48001122,OLS_32911f84-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_248,2023-08-17T13:49:58Z,Mark LLC,2.0,2023-10-01T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-08-07T13:49:58Z
OLS_32911fac-9aa9-11ee-9e54-acde48001122,OLS_32911fac-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_249,2023-09-03T08:49:58Z,Mark LLC,1.0,2023-09-20T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-08-24T07:49:58Z
OLS_32911fca-9aa9-11ee-9e54-acde48001122,OLS_32911fca-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_250,2023-09-20T02:49:58Z,Mark LLC,7.0,2023-10-15T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-09-10T02:49:58Z
OLS_32911ff2-9aa9-11ee-9e54-acde48001122,OLS_32911ff2-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_251,2023-10-06T20:49:58Z,Mark LLC,18.0,2023-11-12T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-09-26T20:49:58Z
OLS_32912114-9aa9-11ee-9e54-acde48001122,OLS_32912114-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_252,2023-10-23T14:49:58Z,Mark LLC,5.0,2023-11-17T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-10-13T14:49:58Z
OLS_3291213c-9aa9-11ee-9e54-acde48001122,OLS_3291213c-9aa9-11ee-9e54-acde48001122,1,jkl012,ACPG,PO,ghi32578,Order_253,2023-11-09T08:49:58Z,Mark LLC,0.0,2024-01-01T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-10-30T08:49:58Z
